timestamp,actual,predicted,block
2026-01-31 09:45:00,83109.1,82699.96,3
2026-01-31 10:00:00,83004.38,82709.01,3
2026-01-31 10:15:00,83055.34,82572.38,3
2026-01-31 10:30:00,83179.99,82652.76,3
2026-01-31 10:45:00,83160.0,82726.9,3
2026-01-31 11:00:00,83019.99,83051.62,3
2026-01-31 11:15:00,83000.01,83041.53,3
2026-01-31 11:30:00,82984.0,83312.12,3
2026-01-31 11:45:00,83020.0,83405.73,3
2026-01-31 12:00:00,82842.66,83440.35,3
2026-01-31 12:15:00,82994.0,83499.63,3
2026-01-31 12:30:00,82918.77,83330.94,3
2026-01-31 12:45:00,82762.0,83510.3,3
2026-01-31 13:00:00,82802.27,82660.58,4
2026-01-31 13:15:00,82827.95,82552.87,4
2026-01-31 13:30:00,82649.79,82640.34,4
2026-01-31 13:45:00,82767.99,82660.08,4
2026-01-31 14:00:00,82449.53,82496.87,4
2026-01-31 14:15:00,81588.0,82601.42,4
2026-01-31 14:30:00,80995.78,82794.85,4
2026-01-31 14:45:00,81479.99,82665.47,4
2026-01-31 15:00:00,81265.88,82818.3,4
2026-01-31 15:15:00,81315.28,82731.06,4
2026-01-31 15:30:00,81343.35,82515.0,4
2026-01-31 15:45:00,81302.15,82481.82,4
2026-01-31 16:00:00,80992.49,82805.766,4
2026-01-31 16:15:00,81113.08,82664.516,4
2026-01-31 16:30:00,80980.76,82836.65,4
2026-01-31 16:45:00,80365.04,82585.43,4
2026-01-31 17:00:00,78846.77,82463.086,4
2026-01-31 17:15:00,79120.1,82503.14,4
2026-01-31 17:30:00,78907.28,82395.086,4
2026-01-31 17:45:00,78893.92,82527.58,4
2026-01-31 18:00:00,78622.96,82586.125,4
2026-01-31 18:15:00,78436.94,82621.914,4
2026-01-31 18:30:00,77540.28,82633.93,4
2026-01-31 18:45:00,78038.38,82645.69,4
2026-01-31 19:00:00,78226.24,82620.18,4
2026-01-31 19:15:00,77982.54,82617.1,4
2026-01-31 19:30:00,77520.01,82794.86,4
2026-01-31 19:45:00,77750.01,82707.195,4
2026-01-31 20:00:00,77532.16,82703.42,4
2026-01-31 20:15:00,77382.96,82842.52,4
2026-01-31 20:30:00,77517.04,82858.85,4
2026-01-31 20:45:00,77999.03,82884.99,4
2026-01-31 21:00:00,77670.56,82909.42,4
2026-01-31 21:15:00,77836.34,82948.086,4
2026-01-31 21:30:00,78166.41,82960.24,4
2026-01-31 21:45:00,78292.0,83080.71,4
2026-01-31 22:00:00,78186.56,83003.77,4
2026-01-31 22:15:00,78341.23,83002.09,4
2026-01-31 22:30:00,78097.96,83025.45,4
2026-01-31 22:45:00,78155.17,83024.69,4
2026-01-31 23:00:00,78227.88,83034.04,4
2026-01-31 23:15:00,78975.17,83015.586,4
2026-01-31 23:30:00,78839.36,83040.98,4
2026-01-31 23:45:00,78741.09,83039.73,4
2026-02-01 00:00:00,79337.87,83041.59,4
2026-02-01 00:15:00,79089.36,82932.12,4
2026-02-01 00:30:00,78755.54,83021.07,4
2026-02-01 00:45:00,78902.31,82912.82,4
2026-02-01 01:00:00,78696.13,82877.21,4
2026-02-01 01:15:00,78834.31,82701.805,4
2026-02-01 01:30:00,78343.5,82558.52,4
2026-02-01 01:45:00,78532.17,82536.77,4
2026-02-01 02:00:00,78817.97,82788.77,4
2026-02-01 02:15:00,78630.0,82814.02,4
2026-02-01 02:30:00,78749.48,82852.21,4
2026-02-01 02:45:00,78900.01,82912.8,4
2026-02-01 03:00:00,78864.18,82935.125,4
2026-02-01 03:15:00,78742.93,82831.63,4
2026-02-01 03:30:00,78733.27,82806.92,4
2026-02-01 03:45:00,78868.28,82790.66,4
2026-02-01 04:00:00,78964.13,82783.46,4
2026-02-01 04:15:00,78931.67,82777.97,4
2026-02-01 04:30:00,79012.99,82773.66,4
2026-02-01 04:45:00,78971.75,82897.836,4
2026-02-01 05:00:00,78851.34,82924.17,4
2026-02-01 05:15:00,78950.01,82943.47,4
2026-02-01 05:30:00,78581.34,82841.33,4
2026-02-01 05:45:00,78620.91,82823.875,4
2026-02-01 06:00:00,78711.25,82936.08,4
2026-02-01 06:15:00,78710.47,82938.41,4
2026-02-01 06:30:00,78526.02,82961.66,4
2026-02-01 06:45:00,78300.0,82860.36,4
2026-02-01 07:00:00,78122.9,82684.22,4
2026-02-01 07:15:00,78212.25,82767.2,4
2026-02-01 07:30:00,78580.11,82898.43,4
2026-02-01 07:45:00,78343.0,82927.66,4
2026-02-01 08:00:00,78446.06,82954.78,4
2026-02-01 08:15:00,78500.53,82978.086,4
2026-02-01 08:30:00,78863.0,82977.27,4
2026-02-01 08:45:00,78604.02,82894.055,4
2026-02-01 09:00:00,78760.51,82984.62,4
2026-02-01 09:15:00,78681.42,82999.93,4
2026-02-01 09:30:00,78867.0,82887.18,4
2026-02-01 09:45:00,79034.45,82872.96,4
2026-02-01 10:00:00,79175.8,82846.51,4
2026-02-01 10:15:00,79020.27,82831.51,4
2026-02-01 10:30:00,78384.93,82815.66,4
2026-02-01 10:45:00,78279.73,82767.46,4
2026-02-01 11:00:00,78499.99,82782.78,4
2026-02-01 11:15:00,78414.91,82902.97,4
2026-02-01 11:30:00,78839.52,82932.25,4
2026-02-01 11:45:00,78743.56,82966.164,4
2026-02-01 12:00:00,78569.8,82962.75,4
2026-02-01 12:15:00,78446.68,82883.77,4
2026-02-01 12:30:00,78378.45,82976.59,4
2026-02-01 12:45:00,78459.67,82972.22,4
2026-02-01 13:00:00,78673.47,78366.23,5
2026-02-01 13:15:00,78687.14,78276.195,5
2026-02-01 13:30:00,78526.34,78212.695,5
2026-02-01 13:45:00,78317.51,78278.61,5
2026-02-01 14:00:00,78188.32,78202.45,5
2026-02-01 14:15:00,77849.34,78471.62,5
2026-02-01 14:30:00,77887.62,78576.164,5
2026-02-01 14:45:00,78211.12,78678.38,5
2026-02-01 15:00:00,77618.62,78704.67,5
2026-02-01 15:15:00,76984.0,78419.51,5
2026-02-01 15:30:00,77169.8,78683.36,5
2026-02-01 15:45:00,77593.4,78678.7,5
2026-02-01 16:00:00,77571.98,78467.5,5
2026-02-01 16:15:00,77534.17,78408.55,5
2026-02-01 16:30:00,77242.29,78363.74,5
2026-02-01 16:45:00,77494.77,78289.914,5
2026-02-01 17:00:00,77641.2,78280.68,5
2026-02-01 17:15:00,77556.45,78270.11,5
2026-02-01 17:30:00,77475.73,78084.02,5
2026-02-01 17:45:00,77745.32,78189.266,5
2026-02-01 18:00:00,78234.0,78161.76,5
2026-02-01 18:15:00,78155.34,78429.55,5
2026-02-01 18:30:00,77990.7,78161.4,5
2026-02-01 18:45:00,78029.28,78419.87,5
2026-02-01 19:00:00,77736.0,78514.555,5
2026-02-01 19:15:00,77700.0,78500.016,5
2026-02-01 19:30:00,77544.37,78314.88,5
2026-02-01 19:45:00,77174.78,78412.89,5
2026-02-01 20:00:00,77193.13,78450.125,5
2026-02-01 20:15:00,76688.74,78561.49,5
2026-02-01 20:30:00,77416.62,78390.04,5
2026-02-01 20:45:00,77103.04,78564.3,5
2026-02-01 21:00:00,76742.48,78400.24,5
2026-02-01 21:15:00,76991.87,78495.375,5
2026-02-01 21:30:00,76841.43,78354.32,5
2026-02-01 21:45:00,76526.03,78311.586,5
2026-02-01 22:00:00,77491.44,78126.55,5
2026-02-01 22:15:00,77196.21,78303.88,5
2026-02-01 22:30:00,77456.14,78173.734,5
2026-02-01 22:45:00,77249.31,78149.336,5
2026-02-01 23:00:00,76639.72,78134.87,5
2026-02-01 23:15:00,76800.9,78414.59,5
2026-02-01 23:30:00,77320.57,78395.27,5
2026-02-01 23:45:00,76968.21,78287.81,5
2026-02-02 00:00:00,77541.03,78205.445,5
2026-02-02 00:15:00,77932.2,78243.58,5
2026-02-02 00:30:00,77860.01,78461.0,5
2026-02-02 00:45:00,77672.61,78650.48,5
2026-02-02 01:00:00,76824.0,78407.445,5
2026-02-02 01:15:00,77773.57,78659.02,5
2026-02-02 01:30:00,77710.65,78740.8,5
2026-02-02 01:45:00,77518.87,78578.445,5
2026-02-02 02:00:00,77196.0,78458.16,5
2026-02-02 02:15:00,77124.38,78215.055,5
2026-02-02 02:30:00,76972.21,78263.98,5
2026-02-02 02:45:00,76491.17,78244.375,5
2026-02-02 03:00:00,75890.1,78070.05,5
2026-02-02 03:15:00,75102.92,77921.734,5
2026-02-02 03:30:00,74637.6,78037.875,5
2026-02-02 03:45:00,76292.98,78055.336,5
2026-02-02 04:00:00,75526.74,78060.414,5
2026-02-02 04:15:00,76481.93,78117.04,5
2026-02-02 04:30:00,76171.91,78138.87,5
2026-02-02 04:45:00,75894.15,78392.7,5
2026-02-02 05:00:00,75525.66,78343.98,5
2026-02-02 05:15:00,75088.0,78421.27,5
2026-02-02 05:30:00,75251.4,78424.625,5
2026-02-02 05:45:00,75502.1,78556.4,5
2026-02-02 06:00:00,75647.75,78660.45,5
2026-02-02 06:15:00,75703.59,78688.54,5
2026-02-02 06:30:00,76507.83,78480.39,5
2026-02-02 06:45:00,76549.32,78398.484,5
2026-02-02 07:00:00,76537.52,78553.586,5
2026-02-02 07:15:00,76439.88,78634.61,5
2026-02-02 07:30:00,76569.99,78487.58,5
2026-02-02 07:45:00,76660.79,78668.01,5
2026-02-02 08:00:00,76870.09,78477.07,5
